Кат 1 ур ID;Кат 1 ур;Кат 2 ур ID;Категория;Внешний код;Артикул;Наименование;Доп. Описание;Название на русском;Описание;Цена;Валюта;Наличие;Производитель;Страна;Тип;Категория;Назначение;Сезон;Материал;Материал подкладки;Материал подошвы;Застежки;Стелька;Супинатор;Каблук ;Комплектация;Возможные размеры;Возможные цвета;Вес;Картинка основная;Картинка дополнительная_1;Картинка дополнительная_2;Картинка дополнительная_3;Картинка дополнительная_4
2;Ортопедия;26;Ортопедическая обувь;1430;1430;4Rest Orto 03-231;Босоножки, темно синие;Форест Орто 03-231;"<p>Босоножки 4RestOrto, Модель 03-231 PV – модная и одновременно лечебная кожаная ортопедическая обувь для профилактики и лечение плоскостопия, плоско-вальгусной постановки, Х-образной постановки, других деформаций ножек, для использования в летний период или для дома/садика. Модель на одной липучке, со свободным подъемом, темно-синего цвета, подойдет юным шалунишкам как летняя, нарядная обувь и как сменная обув для садика и дома. Частично закрытый носок защитит пальчики ножки, а также носки и коготки от протираний и грязи. Босоножки 4RestOrto, Модель 03-231 PV имеет жесткий берец, каблук Томасса, стельку-супинатор ВП-2 (гнездо для размещения пятки, выкладка продольных сводов и супинатор в пяточном отделе стопы). Босоножки 4RestOrto, Модель 03-231 PV нужно подбирать только с учета назначения детского хирурга ортопеда, или реабилитолога, в комплексной терапии для лечения плоско-вальгусной деформации стоп.</p>
<h2>Показание к применению босоножек 4RestOrto, Модель 03-231 PV:</h2>
<ul>
<li>Профилактика продольного и поперечного плоскостопия;</li>
<li>Лечение плоскостопия І-ІІІ степени;</li>
<li>Уплощение продольного свода и вальгусная установка пяточного отдела стопы;</li>
<li>Плоско-вальгусная деформация стопы І-ІІІ степени, а также Х-образной деформацией ножек;</li>
<li>В комплексной терапии лечения проблем опорно-двигательного аппарата у детей, неврологических, генетических и врожденных заболеваний.</li>
</ul>
<h2>Действие:</h2>
<ul>
<li>Двухсторонний жесткий берец, фиксирует голеностопный сустав в вертикальном положении и удерживает пяточный отдел стопы от вальгусного отклонения;</li>
<li>Каблук утолщенный во внутренней части стопы наискось (каблук Томаса), для исправления гиперпронации;</li>
<li>Ортопедическая стелька-супинатор ВП-1 или ВП-2, поддержка внутреннего свода стопы, для необходимой супинации гиперпронированной стопы;</li>
<li>Супинаторная вкладка имеет гнездо для размещения пятки, корректор поперечного и продольного свода стопы;</li>
<li>Жесткий задник фиксирует подтаранный и голеностопный сустав в вертикальном положении и препятствует вращению пятки.</li>
</ul>
<h3>Преимущества босоножек 4RestOrto, Модель 03-231 PV:</h3>
<ul>
<li>Высокие и жесткие берцы, ортопедическая стелька ВП-2 с выкладкой продольного свода и супинатором в пяточном отделе стопы;</li>
<li>Жёсткий задник, частично закрытый носок, свободный подъем, плотная фиксация голени за счёт одной регулируемой липучки, упругая, легкая и дополнительно прошитая подошва с каблуком Томаса;</li>
<li>Внутренняя и внешняя часть изделия выполнена из натуральной кожи высокого качества, подошва: износостойкая термопластическая резина.</li>
</ul>
<h3>Размеры измеряются в сантиметрах по внутренней стельке, от 12,1см до 22,8 см с половинками.</h3>
";590;UAH;есть в наличии;4Rest Оrto ;Россия;Сандали;Для детей;PV - плоско-вальгусная;Летние;Натуральная кожа;Натуральная кожа;износостойкая термопластическая резина;Велькро (липучки) ;Несъемная;Есть;Есть;Детские ортопедические сандали;от 19 до 35 (12 см -23,3 см);Темно синий;;/orto_obuv/4Rest_Оrto_03-231_2.jpg;/orto_obuv_add/4Rest_Оrto_03-231.jpg;;;
2;Ортопедия;26;Ортопедическая обувь;1441;1441;4Rest Orto 03-232;Босоножки, бежевые;Форест Орто 03-232;"<p>Босоножки 4RestOrto, Модель 03-232 PV – модная и одновременно лечебная кожаная ортопедическая обувь для профилактики и лечение плоскостопия, плоско-вальгусной постановки, Х-образной постановки, других деформаций ножек, для использования в летний период или для дома/садика. Модель на одной липучке, со свободным подъемом, оливкового цвета, подойдет и для мальчика и для девочки как летняя, нарядная обувь и как сменная обув для садика и дома. Частично закрытый носок защитит пальчики ножки, а также носки и коготки от протираний и грязи. Босоножки 4RestOrto, Модель 03-232 PV имеет жесткий берец, каблук Томасса, стельку-супинатор ВП-2 (гнездо для размещения пятки, выкладка продольных сводов и супинатор в пяточном отделе стопы). Босоножки 4RestOrto, Модель 03-232 PV нужно подбирать только с учета назначения детского хирурга ортопеда, или реабилитолога, в комплексной терапии для лечения плоско-вальгусной деформации стоп.</p>
<h2>Показание к применению босоножек 4RestOrto, Модель 03-232 PV:</h2>
<ul>
<li>Профилактика продольного и поперечного плоскостопия;</li>
<li>Лечение плоскостопия І-ІІІ степени;</li>
<li>Уплощение продольного свода и вальгусная установка пяточного отдела стопы;</li>
<li>Плоско-вальгусная деформация стопы І-ІІІ степени, а также Х-образной деформацией ножек;</li>
<li>В комплексной терапии лечения проблем опорно-двигательного аппарата у детей, неврологических, генетических и врожденных заболеваний.</li>
</ul>
<h2>Действие:</h2>
<ul>
<li>Двухсторонний жесткий берец, фиксирует голеностопный сустав в вертикальном положении и удерживает пяточный отдел стопы от вальгусного отклонения;</li>
<li>Каблук утолщенный во внутренней части стопы наискось (каблук Томаса), для исправления гиперпронации;</li>
<li>Ортопедическая стелька-супинатор ВП-1 или ВП-2, поддержка внутреннего свода стопы, для необходимой супинации гиперпронированной стопы;</li>
<li>Супинаторная вкладка имеет гнездо для размещения пятки, корректор поперечного и продольного свода стопы;</li>
<li>Жесткий задник фиксирует подтаранный и голеностопный сустав в вертикальном положении и препятствует вращению пятки.</li>
</ul>
<h3>Преимущества босоножек 4RestOrto, Модель 03-232 PV:</h3>
<ul>
<li>Высокие и жесткие берцы, ортопедическая стелька ВП-2 с выкладкой продольного свода и супинатором в пяточном отделе стопы;</li>
<li>Жёсткий задник, частично закрытый носок, свободный подъем, плотная фиксация голени за счёт одной регулируемой липучки, упругая, легкая и дополнительно прошитая подошва с каблуком Томаса;</li>
<li>Внутренняя и внешняя часть изделия выполнена из натуральной кожи высокого качества, подошва: износостойкая термопластическая резина.</li>
</ul>
<h3>Размеры измеряются в сантиметрах по внутренней стельке, от 12,1см до 22,8 см с половинками.</h3>
";470;UAH;есть в наличии;4Rest Оrto ;Россия;Сандали;Для детей;PV - плоско-вальгусная;Летние;Натуральная кожа;Натуральная кожа;износостойкая термопластическая резина;Велькро (липучки) ;Несъемная;Есть;Есть;Детские ортопедические сандали;от 19 до 35 (12 см -23,3 см);Бежевый;;/orto_obuv/4Rest_Оrto_03-232.jpg;/orto_obuv_add/4Rest_Оrto_03-232_1.jpg;;;
2;Ортопедия;26;Ортопедическая обувь;1899;1899;4Rest Оrto 03-224;Сандали ортопедические;Форест Орто 03-224;"<p>Изысканные ортопедические сандалии 4RestOrto Модель 03-224 PV имеют высокий жесткий задник, а также супинатор, поддерживающий своды стопы. Такая обувь подходит для детей с продольным и поперечным плоскостопием, с вальгусной постановкой стоп, Х-образной деформацией ног.</p>  

<h2>Показания к применению ортопедических сандалий 4RestOrto Модель 03-224 PV:</h2> 
<ul>
<li>Плоско-вальгусная деформация стопы;</li>
<li>Продольное и поперечное плоскостопие;</li>
<li>Заболевания опорно-двигательного аппарата;</li>
<li>Врожденные проблемы стоп;</li>
<li>Детский церебральный паралич.</li> 
</ul>

<h2>Действие:</h2>
<ul>
<li>Распределяют нагрузку на стопу, голеностопный сустав, колено и тазобедренный сустав;</li>
<li>Сандалии 4RestOrto Модель 03-224 PV препятствуют вращению пятки и деформации костей;</li>
<li>Обеспечивают жесткую фиксацию голеностопного сустава в вертикальном положении.</li>
</ul>

<h3>Преимущества ортопедических сандалий 4RestOrto Модель 03-224 PV:</h3>
<ul>
<li>Жесткие застежки модели 03-224 PV позволяют прочно зафиксировать ногу в правильном положении;</li> 
<li>Каблук Томаса создает условия правильной нагрузки на мышцы ноги и способствует формированию правильного изгиба стопы, препятствует возникновению плоскостопия и всех сопутствующих ему заболеваний;</li>
<li>Подошва изготовлена из очень легкого и упругого материала;</li>
<li>Обувь имеет отличные амортизационные свойства;</li>
<li>Сандалии очень стойки к износу.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке, от 12,1 см до 22,8 см.</h3>
";590;UAH;есть в наличии;4Rest Оrto ;Россия;Для детей;PV - плоско-вальгусная;Сандали;Летние;Натуральная кожа;Натуральная кожа;Износостойкая термопластическая резина;Велькро (липучки) ;Несъемная;Есть;Есть;Детские ортопедические сандали, инструкция, упаковка;от 19-35 (12,1-22,8см);Белый;;/orto_obuv/4Rest_Оrto_03-224.jpg;;;;
2;Ортопедия;26;Ортопедическая обувь;1951;1951;ОРТЕКС Т-62;Сандали ортопедические;ОРТЕКС Т-62;"<p>Сандалии ортопедические ОРТЕКС Т-62 - многофункциональная модель специальной детской обуви, используемая как для лечения, так и для профилактики плоскостопия, неправильной постановки и деформаций стопы. Модель Т-62 имеет невысокий, но достаточно жесткий задник, что делает комфортным эксплуатацию обуви в домашних условиях и на улице в теплое время года.</p>  

<h2>Показания к применению ортопедических сандалий ОРТЕКС Т-62:</h2> 
<ul>
<li>Плоско-вальгусная деформация стопы у детей;</li>
<li>Продольное и поперечное плоскостопие.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Распределяют нагрузку на стопы, голеностопные суставы, колени и тазобедренные суставы;</li>
<li>Обеспечивают полужесткую фиксацию ног;</li>
<li>Специальные стельки в обуви ОРТЕКС Т-62  поддерживают ноги в правильном положении при вальгусной деформации стоп.</li>
</ul>

<h3>Преимущества ортопедических сандалий ОРТЕКС Т-62:</h3>
<ul>
<li>Жесткий задник обуви позволяет зафиксировать ногу в вертикальном положении, препятствуя вращению пятки и смещению голеностопного сустава в вальгусного направлении;</li> 
<li>Стелька-супинатор и каблук Томаса позволяют физиологически правильно сформировать своды стоп, препятствуют развитию продольного и поперечного плоскостопия;</li>
<li>Застежки на липучке позволяют зафиксировать сандалий ОРТЕКС Т-62 на любой объем и подъем ножки малыша;</li>
<li>Материал из натуральной пробки, обработанной специальным влагостойким раствором, позволяет ноге дышать, и одновременно отводит влагу.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";270;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Профилактическая;Сандали;Летние/домашние/медицинские;Натуральная кожа или замша;Натуральная кожа;Двусоставная подошва из пробкопласта и микропористой резины;Велькро (липучки) ;Несъемная анатомическая;Есть;Есть;Детские ортопедические сандали, инструкция, упаковка;от 23 до 31 (11-23см);Белый, красный, синий;;/orto_obuv/62_ortex(4).jpg;/orto_obuv_add/62_ortex(5).jpg;/orto_obuv_add/62_ortex(1).jpeg;/orto_obuv_add/62_ortex(6).jpg;/orto_obuv_add/62_ortex.jpeg
2;Ортопедия;26;Ортопедическая обувь;1952;1952;ОРТЕКС Т-72;Сандали ортопедические;ОРТЕКС Т-72;"<p>Сандалии ортопедические ОРТЕКС Т-72 - комфортная и экономичная универсальная модель ортопедических босоножек для детей, нуждающихся в лечебной обуви, и для тех, кто не имеет специальных показаний для ношение ортопедической обуви. Ортопедические сандалии Т-72 изготовлены из натуральных материалов, имеют небольшой каблучок, жесткий задник и прямую подошву, что способствует формированию правильного свода стопы ребенка.</p>  

<h2>Показания к применению ортопедических сандалий ОРТЕКС Т-72:</h2> 
<ul>
<li>Плоско-вальгусная деформация стопы;</li>
<li>Продольное и поперечное плоскостопие.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Формируют свод стопы ребенка;</li>
<li>Предотвращают появление/усугубление плоскостопия и деформацию стопы;</li>
<li>Физиологически правильно распределяют нагрузку на стопу, на голеностопный сустав, колено и тазобедренный сустав;</li>
<li>Стелька модели ОРТЕКС Т-62  обеспечивает поддержку ноги в правильном положении при вальгусной деформации стопы.</li>
</ul>

<h3>Преимущества ортопедических сандалий ОРТЕКС Т-62:</h3>
<ul>
<li>Средняя фиксация ножки;</li> 
<li>Задник сандалий ОРТЕКС Т-62 держит стопы в вертикальном положении, препятствует вальгусной деформации, пронации стопы, а также вращению пятки при ходьбе, беге и прыжках малыша;</li>
<li>Удобные застежки позволяют зафиксировать ножку с любым подъемом и объемом.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";275;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Профилактическая;Сандали;Летние/домашние/медицинские;Натуральная кожа или замша;Натуральная кожа;Двусоставная подошва из пробкопласта и микропористой резины;Велькро (липучки) ;Несъемная анатомическая;Есть;Есть;Детские ортопедические сандали, инструкция, упаковка;от 23 до 31 (11-23см);Белый, красный, синий, бежевый, голубой;;/orto_obuv/72_ortex(5).jpg;/orto_obuv_add/72_ortex(1).jpeg;/orto_obuv_add/72_ortex(4).jpg;;
2;Ортопедия;26;Ортопедическая обувь;2106;2106;"ОРТЕКС ""Уточка"" зима";Ботинки ортопедические;"ОРТЕКС ""Уточка"" зима";"<p>Ботинки ортопедические ОРТЕКС «Уточка» зима - натуральная качественная ортопедическая обувь, которая по цене доступная каждому потребителю. Высокий жесткий задник фиксирует ножку малыша, удобная шнуровка полностью раскрывает обувь и позволяет зашнуровать ботинки на любой подъем и объем детской ножки. Прочный и комфортный супинатор поддерживает продольный свод стопы.</p>  

<h2>Показания к применению ортопедических ботинок ОРТЕКС «Уточка» зима:</h2> 
<ul>
<li>Плоско-вальгусная деформация стопы;</li>
<li>Плоскостопие I-II степени;</li>
<li>Заболевания опорно-двигательного аппарата;</li>
<li>Врожденные проблемы стоп;</li>
<li>Детский церебральный паралич.</li> 
</ul>

<h2>Действие:</h2>
<ul>
<li>Надежно фиксируют ногу в правильном физиологическом положении;</li>
<li>Предупреждают деформацию костей у детей;</li>
<li>Жестко фиксируют ноги при вальгусной деформации;</li>
<li>Каблук Томаса позволяет правильно распределить нагрузку на стопы;</li>
<li>Ботинки ОРТЕКС «Уточка» зима  служат эффективной профилактикой поперечного и продольного плоскостопия.</li>
</ul>

<h3>Преимущества ортопедических ботинок ОРТЕКС «Уточка» зима:</h3>
<ul>
<li>Модель подойдет для детей со здоровыми ножками с целью профилактики всех форм плоскостопия;</li> 
<li>Обувь изготовлена из натуральной свиной кожи;</li>
<li>Ворс из натуральной овчины придает изделию ОРТЕКС «Уточка» зима чрезвычайную мягкость;</li>
<li>Супинатор из натуральной кожи формирует физиологически правильные своды стопы;</li>
<li>Шнуровка облегчает одевание обуви для детей с высоким подъемом стопы, а также позволяет комфортно зафиксировать изделие по всему объему ножки.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";372;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Лечебная/профилактическая;Ботинки;Зимние;Натуральная кожа;Мех - натуральный овчина набита на ткани;Микропористая резина;Шнуровка;Несъемная анатомическая;Есть;Есть;Детские ортопедические ботинки, инструкция, упаковка;от 23 до 31 (11-23см);Коричневый, красный;;/orto_obuv/uto4ka_zima(2).jpg;/orto_obuv_add/uto4ka_zima(3).jpg;/orto_obuv_add/uto4ka_zima(4).jpg;/orto_obuv_add/uto4ka_zima.jpg;
2;Ортопедия;26;Ортопедическая обувь;1955;1955;"ОРТЕКС ""Уточка""";Ботинки ортопедические;"ОРТЕКС ""Уточка""";" <p>Ботинки ортопедические ОРТЕКС «Уточка»  - высококачественная обувь отечественного производителя, разработанная как с целью профилактики всех форм плоскостопия у детей, так и для лечения серьезных деформаций стопы в результате врожденных проблем, родовых травм, генетических заболеваний, ДЦП.</p>  

<h2>Показания к применению ортопедических ботинок ОРТЕКС «Уточка»:</h2> 
<ul>
<li>Вальгусное отклонения стопы у детей;</li>
<li>Плоскостопие I-II степени;</li>
<li>Заболевания опорно-двигательного аппарата;</li>
<li>Врожденные проблемы стоп;</li>
<li>Детский церебральный паралич.</li> 
</ul>

<h2>Действие:</h2>
<ul>
<li>Жестко фиксируют в правильном физиологическом положении ногу при вальгусной деформации стопы;</li>
<li>Предупреждают деформацию костей стопы и голени;</li>
<li>Каблук Томаса распределяет нагрузку на стопы;</li>
<li>Ботинки ОРТЕКС «Уточка» служат профилактикой поперечного и продольного плоскостопия.</li>
</ul>

<h3>Преимущества ортопедических ботинок ОРТЕКС «Уточка»:</h3>
<ul>
<li>Обувь имеет высокий и жесткий задник;</li> 
<li>Супинатор не проседает со временем;</li>
<li>Длинная шнуровка обеспечивает удобное одевание ботинок ОРТЕКС «Уточка»;</li>
<li>Прямая подошва с небольшим каблуком Томаса позволяет поддерживать ногу ребенка в правильном положении;</li>
<li>Высокий жесткий задник фиксирует пятку и голеностопный сустав в вертикальном положении, предотвращает искривление стопы.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";499;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Лечебная;Ботинки;Демисезонные;Натуральная кожа;Натуральная кожа;Микропористая резина;Шнуровка;Несъемная анатомическая;Есть;Есть;Детские ортопедические ботинки, инструкция, упаковка;от 23 до 31 (11-23см);Коричневый, бежевый;;/orto_obuv/uto4ka(1).jpg;/orto_obuv_add/uto4ka(2).jpg;;;
2;Ортопедия;26;Ортопедическая обувь;1957;1957;ОРТЕКС Т-002;Ботинки ортопедические;ОРТЕКС Т-002;"<p>Ортопедические ботинки ОРТЕКС Т-002 эффективны при лечении заболеваний опорно-двигательного аппарата, деформации стоп, плоскостопии, генетических и врожденных пороках, ДЦП у детей. Кроме того ношение ботинок Т-002 рекомендовано для здоровых детей с целью профилактики заболеваний и правильного формирования мышц и суставов голени и стопы ребенка. Использование ортопедической обуви данного типа позволяет избежать проблем с ножками, создает условия для формирования правильной осанки у детей.</p>  

<h2>Показания к применению ортопедических ботинок ОРТЕКС Т-002:</h2> 
<ul>
<li>Комбинированное плоскостопие у детей;</li> 
<li>Х-образные ножки (вальгус);</li>
<li>Профилактика заболеваний ног, коленного, голеностопного и тазобедренного суставов у детей.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Ортопедические ботинки ОРТЕКС Т-002  прочно фиксируют ножку ребенка от пронации стопы внутрь;</li>
<li>Предупреждают появление/усугубление плоскостопия;</li>
<li>Регулярное ношение ботинок формирует правильный мышечный скелет;</li>
<li>Удерживает голеностопный сустав от деформирующего вращение;</li>
 <li>Каблук Томаса поддерживает незрелые кости голеностопного сустава ребенка в правильном положении.</li>
</ul>

<h3>Преимущества ортопедических ботинок ОРТЕКС Т-002:</h3>
<ul>
<li>Удобная модель имеет жесткий задник средней высоты и фиксирует пятку ребенка;</li>
<li>Супинатор модели ОРТЕКС Т-002 не проседает со временем;</li>
<li>Супинатор позволяет надежно поддерживать продольный и поперечный своды стопы;</li>
<li>Шнуровка легко фиксирует обувь на ножке с высоким подъемом.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";520;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Лечебная;Ботинки;Демисезонные;Натуральная кожа;Натуральная кожа;Микропористая резина;Шнуровка;Несъемная анатомическая;Есть;Есть;Детские ортопедические ботинки, инструкция, упаковка;от 23 до 31 (11-23см);Черный, красный, синий, бежевый;;/orto_obuv/002_ortex(4).jpg;/orto_obuv_add/002_ortex.jpg;/orto_obuv_add/002_ortex(2).jpeg;/orto_obuv_add/002_ortex(3).jpg;/orto_obuv_add/002_ortex(6).jpg
2;Ортопедия;26;Ортопедическая обувь;2107;2107;ОРТЕКС Т-103;Ботинки ортопедические;ОРТЕКС Т-103;"<p>Зимние ортопедические ботинки ОРТЕКС Т-103 - качественное кожаная ортопедическая обувь изготовлена из натурального сырья.  Профессионально разработанная колодка обуви с высоким жестким задником фиксирует голеностопный сустав ребенка, препятствует деформации костей и поддерживает мышечно-связочный аппарат. Кожаный супинатор изготовлен так, что со временем не проседает, поэтому Вы можете быть уверены в надежной поддержке внутреннего и внешнего сводов стопы ребенка.</p>  

<h2>Показания к применению ортопедических ботинок ОРТЕКС Т-103:</h2> 
<ul>
<li>Поперечное и продольное плоскостопие I-III степени;</li>
<li>Вальгусное отклонения стопы;</li>
<li>Х-образная деформация ног у деток;</li> 
<li>Заболевания опорно-двигательного аппарата;</li>
<li>Врожденные, генетические, неврологические заболевания.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Ортопедические ботинки ОРТЕКС Т-103  обеспечивают поддержку сводов стопы, имеют специальное гнездо для предупреждения кручению пятки;</li>
<li>Исправляют гиперпронацию костей незрелой детской стопы;</li>
<li>Фиксируют голеностопный сустав и удерживают пяточный отдел стопы при вальгусном отклонения;</li>
<li>Предупреждают появление/усугубление плоскостопия.</li>
</ul>

<h3>Преимущества ортопедических ботинок ОРТЕКС Т-103:</h3>
<ul>
<li>Изготовлены из мягкой свиной кожи;</li>
<li>Ортопедические ботинки ОРТЕКС Т-103 комфортны, не натирают ноги;</li>
<li>Исключают затекание воды и попадание снега в обувь;</li> 
<li>Шнуровка легко фиксирует обувь на ножке.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";285;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Лечебная;Ботинки;Зимние;Натуральная кожа;Мех - натуральный овчина набита на ткани;Микропористая резина;Шнуровка;Несъемная анатомическая;Есть;Есть;Детские ортопедические ботинки, инструкция, упаковка;от 23 до 31 (11-23см);Красный, синий;;/orto_obuv/103_ortex(2).jpg;/orto_obuv_add/103_ortex(5).jpeg;;;
2;Ортопедия;26;Ортопедическая обувь;2109;2109;ОРТЕКС Т-529;Ботинки ортопедические;ОРТЕКС Т-529;"<p>Зимние ортопедические ботинки Т-529 - это новая современная модель ортопедических зимних ботинок производства компании ОРТЕКС. Специально разработанная модель с высоким жестким задником оснащена тремя удобными липучками для удобной фиксации на ноге.</p>  

<h2>Показания к применению ортопедических ботинок ОРТЕКС Т-529:</h2> 
<ul>
<li>Плоско-вальгусная деформация стоп (Х-образные ножки) I-III степени;</li>
<li>Заболевания  и травмы опорно-двигательного аппарата у детей;</li>
<li>Поперечное и продольное плоскостопие I-III степени;</li>  
<li>Вальгусная установка пяточного отдела стопы.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Предупреждают кручение пятки;</li>
<li>Ортопедические ботинки ОРТЕКС Т-529 поддерживают продольный и поперечный своды стопы;</li>
<li>Каблук Томаса позволяет осуществить правильную нагрузку на стопы и суставы и сформировать физиологически правильные своды стопы;</li>
<li>Предупреждают утомляемость и боли в ногах.</li>
</ul>

<h3>Преимущества ортопедических ботинок ОРТЕКС Т-529:</h3>
<ul>
<li>Красивая, устойчива к износу, лечебная и профилактическая модель по доступной цене;</li> 
<li>Три липучки для фиксации ноги любого объема;</li>
<li>Стелька сделана из натуральной овчины;</li>
<li>Подошва ортопедических ботинок ОРТЕКС Т-529 сделана из устойчивого к износу материала, имеет минимальные скользящие свойства.</li>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";599;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Лечебная;Ботинки;Зимние;Натуральная кожа;Мех - натуральный овчина набита на ткани;Полиуретан;Велькро (липучки) ;Несъемная анатомическая;Есть;Есть;Детские ортопедические ботинки, инструкция, упаковка;от 23 до 31 (11-23см);Красный, синий;;/orto_obuv/529_ortex(1).jpg;/orto_obuv_add/529_ortex(2).jpg;/orto_obuv_add/529_ortex.jpg;;
2;Ортопедия;26;Ортопедическая обувь;1953;1953;"ОРТЕКС ""Веселка""";Сандали ортопедические;"ОРТЕКС ""Веселка"" ";"<p>Сандалии ОРТЕКС «Веселка» разработаны для лечения и профилактики пороков и деформаций стопы у детей. Данная модель отличается одновременной мягкостью материалов и жесткостью фиксации стопы и голени. Сандалии комфортно сидят на ноге. Можно носить дома, на улице, в детском садике.</p>  

<h2>Показания к применению ортопедических сандалий ОРТЕКС «Веселка»:</h2> 
<ul>
<li>Плоско-вальгусная деформация стопы I степени;</li>
<li>Лечение и профилактика разной степени и видов плоскостопия у детей;</li>
<li>Болевые ощущения в ногах;</li>
<li>Быстрая утомляемость ног;</li>
<li>Неправильная постановка стоп в детском возрасте.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Поддерживают голеностопный сустав в вертикальном положении;</li> 
<li>Предотвращают чрезмерную пронацию стопы;</li>
<li>Защищают ноги от гиперпронации и гиперсупинации;</li>
<li>ОРТЕКС «Веселка» надежно фиксируют ногу с любым подъемом и объемом;</li>
<li>Надежно защищают ногу от смещения вправо и влево, кручения пятки.</li>
</ul>

<h3>Преимущества ортопедических сандалий ОРТЕКС «Веселка»:</h3>
<ul>
<li>Внутренняя часть сандалий ОРТЕКС «Веселка» выполнена из мягкой кожи, предотвращает натирание, потение и скольжение ножки в обуви;</li>
<li>Удобно носить как тапочки или сменную обувь в детском садике;</li>
<li>Незаменимы для детей, которые должны постоянно носить ортопедическую обувь (особенно в жаркое время года);</li>
<li>Кожаный супинатор не проседает и не деформируется при длительном использовании;</li>
<li>Сандалии фиксируются тремя удобными застежками.</li>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";350;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Лечебная;Сандали;Летние/домашние/медицинские;Натуральная кожа;Натуральная кожа;Износостойкий полимер;Металические;Несъемная анатомическая;Есть;Есть;Детские ортопедические сандали, инструкция, упаковка;от 23 до 31 (11-23см);Бежево-красные, бежево-коричневые, бежево-розовые, серо-коричневые, серо-бежевые;;/orto_obuv/Veselka3.jpg;/orto_obuv_add/Veselka2.jpg;/orto_obuv_add/Veselka4.jpg;/orto_obuv_add/Veselka.jpg;
2;Ортопедия;26;Ортопедическая обувь;2355;2355;"ОРТЕКС ""Весна""";Сандали ортопедические;"ОРТЕКС ""Весна"" ";"<p>Сандалии «Весна» - удобная ортопедическая модель надежно фиксирует ногу в правильном физиологическом положении. Благодаря своему дизайну модель обеспечивает максимальный комфорт в жаркое время года.</p>  

<h2>Показания к применению ортопедических сандалий ОРТЕКС «Весна»:</h2> 
<ul>
<li>Плоскостопие I-III степени;</li> 
<li>Плоско-вальгусная деформация стопы I-III степени;</li>
<li>Х-образные ножки;</li> 
<li>Тяжелые пороки и деформации стопы;</li>
 <li>ДЦП.</li>
</ul>

<h2>Действие:</h2>
<ul>
<li>Специальный супинатор и массажная стелька оказывают поддержку продольного свода стопы;</li> 
<li>Препятствуют деформации костей стопы внутрь;</li>
<li>ОРТЕКС «Весна» поддерживают стопу и предотвращают вращение пятки;</li>
<li>Удерживают голеностопный сустав и кости ноги в вертикальном положении.</li>

<h3>Преимущества ортопедических сандалий ОРТЕКС «Весна»:</h3>
<ul>
<li>Три специальные застежки позволяют легко регулировать подъем и объем ножки;</li>
<li>Надежно держатся на ноге при беге, прыжках, подвижный играх.</li>
</ul>

<h3>Размеры измеряются в сантиметрах по внутренней стельке. Наличие нужного Вам размера утоняйте у менеджера.</h3>
";280;UAH;есть в наличии;ОРТЕКС;Украина;Для детей;Лечебная;Сандали;Летние/домашние/медицинские;Натуральная кожа;Натуральная кожа;Износостойкий полимер;Металические;Несъемная анатомическая;Есть;Есть;Детские ортопедические сандали, инструкция, упаковка;от 23 до 31 (11-23см);Красный, розовый, малиновый, коричневый, бежевый, синий;;/orto_obuv/Vesna3.jpg;/orto_obuv_add/Vesna.jpeg;/orto_obuv_add/Vesna2.jpg;/orto_obuv_add/Vesna1.png;
